Cheval;Âge;Sexe;Race;Courses;Victoires;Places;"Allocation tot.";"Prime Prop.";"Alloc. + Prime Prop.";"Gain moyen";Valeur
"WUKOLINA                 ";2;F;"PUR SANG";5;0;1;2400,00;1512,00;3912,00;480,00;320
"AFFAIRE CONCLUE          ";2;F;"PUR SANG";3;0;1;2400,00;1512,00;3912,00;800,00;310
"LE COSMOS                ";3;H;"PUR SANG";10;0;2;2400,00;1296,00;3696,00;240,00;220
"LE TAMADA                ";3;H;"PUR SANG";1;0;1;2400,00;1296,00;3696,00;2400,00;
"MONALIE                  ";5;F;"PUR SANG";1;0;1;2400,00;972,00;3372,00;2400,00;
"IKE                      ";4;H;"PUR SANG";4;0;2;2400,00;688,00;3088,00;600,00;240
"CORCOVADO MOUNTAIN       ";7;H;"PUR SANG";3;0;1;2400,00;756,00;3156,00;800,00;300
"IRISH NIGHT              ";4;M;"PUR SANG";2;0;1;2400,00;0,00;2400,00;1200,00;280
"GOLDEN FUMIER            ";3;M;"PUR SANG";3;0;1;2400,00;0,00;2400,00;800,00;310
"TSELENA                  ";3;F;"PUR SANG";5;0;2;2400,00;1296,00;3696,00;480,00;260
"HONEYQUEEN               ";4;F;"PUR SANG";7;0;2;2400,00;516,00;2916,00;342,86;210
"MERIMIX                  ";4;F;"PUR SANG";6;0;1;2400,00;972,00;3372,00;400,00;235
"PONT DE RUDA             ";3;M;"PUR SANG";1;0;1;2400,00;0,00;2400,00;2400,00;
"SPANISH MISS             ";5;F;"PUR SANG";2;0;1;2400,00;0,00;2400,00;1200,00;295
"MAD WHIP                 ";3;H;"PUR SANG";3;0;2;2400,00;1296,00;3696,00;800,00;315
"POP ART                  ";3;F;"PUR SANG";4;0;1;2400,00;1296,00;3696,00;600,00;285
"ILE DU ROUME             ";3;F;"PUR SANG";1;0;1;2400,00;1296,00;3696,00;2400,00;
"WINTER'S MAGIC           ";2;F;"PUR SANG";4;0;1;2400,00;1512,00;3912,00;600,00;340
"BELCHA                   ";5;H;"PUR SANG";2;0;1;2400,00;972,00;3372,00;1200,00;280
"GOLD PENNY               ";7;F;"PUR SANG";2;0;1;2400,00;0,00;2400,00;1200,00;250
"SAIDA                    ";6;F;"PUR SANG";2;0;1;2400,00;756,00;3156,00;1200,00;150
"AVOIDING CHARLES         ";3;M;"PUR SANG";1;0;1;2400,00;1296,00;3696,00;2400,00;
"PALOMBAGGIA              ";3;F;"PUR SANG";3;0;2;2400,00;0,00;2400,00;800,00;290
"RUGGED COAST             ";3;H;"PUR SANG";3;0;1;2400,00;1296,00;3696,00;800,00;305
"FREESTYLE                ";3;F;"PUR SANG";5;0;1;2400,00;1296,00;3696,00;480,00;275
"KAISEKI                  ";2;F;"PUR SANG";4;0;2;2400,00;1512,00;3912,00;600,00;300
"JUILLEY                  ";4;F;"PUR SANG";2;0;2;2400,00;971,00;3371,00;1200,00;305
"SALT ROCK                ";4;H;"PUR SANG";4;0;1;2400,00;972,00;3372,00;600,00;530
"ZUCESSO                  ";4;M;"PUR SANG";4;0;1;2400,00;972,00;3372,00;600,00;260
"LIORA                    ";3;F;"PUR SANG";2;0;1;2400,00;0,00;2400,00;1200,00;
"QUEEN OF SABBATH         ";4;F;"PUR SANG";2;0;1;2400,00;972,00;3372,00;1200,00;260
"KILLING JOKE             ";7;H;"PUR SANG";10;0;1;2400,00;756,00;3156,00;240,00;155
"CAMPIONE                 ";9;H;"PUR SANG";10;0;2;2400,00;756,00;3156,00;240,00;150
"BLOU MOONLIGHT           ";3;H;"PUR SANG";7;0;4;2400,00;1296,00;3696,00;342,86;485
"OLALA DUBAI              ";3;F;"PUR SANG";1;0;1;2400,00;1296,00;3696,00;2400,00;
"MAYMOON                  ";3;H;"PUR SANG";5;0;3;2400,00;1296,00;3696,00;480,00;260
"PALITINA                 ";8;F;"PUR SANG";8;0;4;2380,00;749,00;3129,00;297,50;580
"ZIPPERE                  ";4;F;"PUR SANG";6;0;2;2375,00;961,00;3336,00;395,83;210
"RIGHT MIND               ";4;H;"PUR SANG";3;0;2;2375,00;384,00;2759,00;791,67;235
"DOLCEVITA                ";3;F;"PUR SANG";5;0;3;2375,00;796,00;3171,00;475,00;555
"PARFAITE MERILL          ";4;F;"PUR SANG";7;0;2;2375,00;961,00;3336,00;339,29;205
"ANANTAPUR                ";9;H;"PUR SANG";6;0;3;2365,00;744,00;3109,00;394,17;575
"SAMSTRONG                ";3;H;"PUR SANG";6;0;3;2360,00;1274,00;3634,00;393,33;235
"YOKOHAMA                 ";3;H;"PUR SANG";4;0;3;2350,00;1026,00;3376,00;587,50;290
"ADMIRE FUJI              ";11;M;"PUR SANG";4;0;2;2350,00;739,00;3089,00;587,50;230
"ELOKANTE                 ";3;F;"PUR SANG";8;0;3;2350,00;756,00;3106,00;293,75;230
"MAFALDA STORY            ";4;F;"PUR SANG";10;0;3;2350,00;951,00;3301,00;235,00;220
"WHITE ELUSIVE            ";4;F;"PUR SANG";13;0;2;2350,00;951,00;3301,00;180,77;160
"SPIRIT OF FOOT           ";4;H;"PUR SANG";9;0;2;2350,00;951,00;3301,00;261,11;610
"TURNBERRY                ";5;F;"PUR SANG";2;0;2;2350,00;263,00;2613,00;1175,00;240
"ICARE D'ILLIAT           ";3;H;"PUR SANG";4;0;2;2350,00;1269,00;3619,00;587,50;560
"KILAIBO                  ";3;H;"PUR SANG";3;0;2;2350,00;0,00;2350,00;783,33;
"CAPRICE DE VENUS         ";13;H;"PUR SANG";6;0;3;2337,00;735,00;3072,00;389,50;150
"MOLLY KING               ";8;H;"PUR SANG";2;0;2;2325,00;0,00;2325,00;1162,50;390
"TULIPE                   ";5;F;"PUR SANG";5;0;3;2310,00;935,00;3245,00;462,00;540
"FOREVER COCO             ";4;F;"PUR SANG";6;0;1;2300,00;931,00;3231,00;383,33;280
"LILYHAMMER               ";3;F;"PUR SANG";5;0;1;2300,00;1242,00;3542,00;460,00;290
"SAGA DE PAIL             ";4;F;"PUR SANG";5;0;2;2300,00;931,00;3231,00;460,00;210
"THESEE                   ";4;H;"PUR SANG";6;0;3;2300,00;546,00;2846,00;383,33;490
"HORSE BOREAL             ";6;H;"PUR SANG";7;0;2;2300,00;724,00;3024,00;328,57;190
"KAJAANI                  ";3;H;"PUR SANG";5;0;1;2300,00;1242,00;3542,00;460,00;545
"STAR DAYS                ";3;F;"PUR SANG";3;0;1;2300,00;1242,00;3542,00;766,67;260
"IMAGO JASIUS             ";8;H;"PUR SANG";3;0;2;2300,00;724,00;3024,00;766,67;250
"RAYODOR                  ";8;H;"PUR SANG";10;0;2;2300,00;724,00;3024,00;230,00;180
"LA CATELLA               ";4;F;"PUR SANG";4;0;2;2300,00;931,00;3231,00;575,00;280
"LIGHT ENTERS             ";3;H;"PUR SANG";4;0;2;2300,00;1242,00;3542,00;575,00;260
"KID PADDLE               ";3;H;"PUR SANG";3;0;1;2300,00;1242,00;3542,00;766,67;315
"EVE                      ";3;F;"PUR SANG";5;0;1;2300,00;1242,00;3542,00;460,00;325
"BAILEYS GUAPA            ";3;F;"PUR SANG";3;0;2;2260,00;1220,00;3480,00;753,33;300
"SIGNS OF SUCCESS         ";8;H;"PUR SANG";5;0;1;2250,00;708,00;2958,00;450,00;150
"VIBRANT CHORDS           ";8;H;"PUR SANG";5;0;2;2250,00;0,00;2250,00;450,00;245
"PLEUROTHALIS             ";4;F;"PUR SANG";1;0;1;2250,00;911,00;3161,00;2250,00;310
"SHARP ROCK               ";5;H;"PUR SANG";3;0;1;2250,00;0,00;2250,00;750,00;255
"SPECIAL MISSION          ";6;F;"PUR SANG";1;0;1;2250,00;0,00;2250,00;2250,00;320
"BEST LOVE ROYAL          ";10;H;"PUR SANG";4;0;1;2250,00;708,00;2958,00;562,50;200
"MAHER SENORA             ";10;M;"PUR SANG";3;0;1;2250,00;708,00;2958,00;750,00;230
"SIDONA                   ";4;F;"PUR SANG";4;0;2;2250,00;0,00;2250,00;562,50;310
"SHALAMBA                 ";4;F;"PUR SANG";3;0;1;2250,00;911,00;3161,00;750,00;425
"ADEHAINE                 ";4;H;"PUR SANG";5;0;1;2250,00;0,00;2250,00;450,00;215
"ZONE ROUGE               ";5;H;"PUR SANG";1;0;1;2250,00;0,00;2250,00;2250,00;520
"DARAYA EMERY             ";3;F;"PUR SANG";6;0;2;2250,00;1215,00;3465,00;375,00;260
"GRISGRISES               ";5;H;"PUR SANG";10;0;2;2250,00;911,00;3161,00;225,00;200
"BELLE SIDDONS            ";3;F;"PUR SANG";8;0;1;2250,00;0,00;2250,00;281,25;260
"SHAMMAH                  ";4;F;"PUR SANG";4;0;1;2250,00;0,00;2250,00;562,50;320
"L'IMPROVISTE             ";6;M;"PUR SANG";3;0;1;2240,00;705,00;2945,00;746,67;335
"ORIGINAL CHOICE          ";7;H;"PUR SANG";1;0;1;2240,00;0,00;2240,00;2240,00;
"GOURMET                  ";4;M;"PUR SANG";1;0;1;2240,00;907,00;3147,00;2240,00;435
"DAME GLADYS              ";5;F;"PUR SANG";2;0;1;2240,00;0,00;2240,00;1120,00;360
"NUANCE                   ";4;F;"PUR SANG";2;0;1;2240,00;907,00;3147,00;1120,00;360
"CEINTURE NOIRE           ";4;F;"PUR SANG";2;0;1;2240,00;907,00;3147,00;1120,00;385
"JOE FRANCAIS             ";5;H;"PUR SANG";2;0;1;2240,00;907,00;3147,00;1120,00;410
"YSIS DE MASSETTE         ";3;F;"PUR SANG";4;0;2;2225,00;432,00;2657,00;556,25;245
"BADASS                   ";2;H;"PUR SANG";3;0;3;2225,00;1134,00;3359,00;741,67;320
"COPIN D'ABORD            ";3;M;"PUR SANG";4;0;3;2205,00;1190,00;3395,00;551,25;585
"DINOMIX                  ";3;H;"PUR SANG";2;0;1;2200,00;1188,00;3388,00;1100,00;
"STYLE LENZAC             ";3;H;"PUR SANG";7;0;3;2200,00;513,00;2713,00;314,29;240
"NOTOS                    ";3;M;"PUR SANG";2;0;1;2200,00;1188,00;3388,00;1100,00;
"JULIETTA                 ";6;F;"PUR SANG";2;0;2;2200,00;693,00;2893,00;1100,00;245
"ANALEON                  ";7;H;"PUR SANG";7;0;2;2200,00;693,00;2893,00;314,29;270
"IRISH JAZZ               ";3;M;"PUR SANG";6;0;1;2200,00;0,00;2200,00;366,67;245
"POESIE                   ";3;F;"PUR SANG";2;0;2;2200,00;0,00;2200,00;1100,00;
"BLEU MAJORELLE           ";3;F;"PUR SANG";2;0;1;2200,00;1188,00;3388,00;1100,00;
"OYAPOCK                  ";3;H;"PUR SANG";3;0;1;2200,00;1188,00;3388,00;733,33;330
"BAD LIAR                 ";3;M;"PUR SANG";3;0;1;2200,00;1188,00;3388,00;733,33;330
"SINNTHER                 ";4;F;"PUR SANG";2;0;2;2200,00;890,00;3090,00;1100,00;
"PERTUSATO                ";3;H;"PUR SANG";4;0;1;2200,00;1188,00;3388,00;550,00;280
"JASHPUR                  ";7;H;"PUR SANG";2;0;2;2200,00;692,00;2892,00;1100,00;225
"SAGA DAYDREAM            ";5;F;"PUR SANG";11;0;2;2200,00;890,00;3090,00;200,00;150
"LADY ELLE                ";3;F;"PUR SANG";1;0;1;2200,00;0,00;2200,00;2200,00;
"GLANEUR                  ";4;H;"PUR SANG";7;0;3;2200,00;889,00;3089,00;314,29;270
"KORSOR                   ";2;H;"PUR SANG";2;0;2;2200,00;1385,00;3585,00;1100,00;
"RED ONION                ";7;M;"PUR SANG";4;0;2;2175,00;684,00;2859,00;543,75;320
"SADANORI                 ";4;H;"PUR SANG";3;0;2;2175,00;0,00;2175,00;725,00;
"TEODASH                  ";10;H;"PUR SANG";8;0;3;2175,00;102,00;2277,00;271,88;150
"VISION REBELLE           ";7;F;"PUR SANG";10;0;3;2162,00;680,00;2842,00;216,20;150
"ALMANZONE                ";2;F;"PUR SANG";2;0;1;2160,00;1360,00;3520,00;1080,00;
"BAROK                    ";3;F;"PUR SANG";4;0;2;2160,00;1166,00;3326,00;540,00;280
"NEW ADELE                ";3;H;"PUR SANG";6;0;2;2150,00;1161,00;3311,00;358,33;250
"SASHIKO                  ";2;F;"PUR SANG";3;0;2;2150,00;0,00;2150,00;716,67;315
"HAPPY LANE               ";3;F;"PUR SANG";4;0;2;2150,00;1161,00;3311,00;537,50;290
"KENDRA                   ";2;F;"PUR SANG";2;0;2;2140,00;1348,00;3488,00;1070,00;
"CROP OVER QUEEN          ";5;F;"PUR SANG";10;0;2;2137,00;577,00;2714,00;213,70;160
"ELECTRIC                 ";3;F;"PUR SANG";4;0;2;2125,00;0,00;2125,00;531,25;250
"TATJANA                  ";3;F;"PUR SANG";5;0;2;2125,00;1147,00;3272,00;425,00;270
"FEDERSPIELER             ";5;H;"PUR SANG";7;0;2;2125,00;860,00;2985,00;303,57;230
"KING LOLLIPOP            ";11;H;"PUR SANG";7;0;2;2120,00;667,00;2787,00;302,86;540
"IRIS D'ARGENT            ";3;F;"PUR SANG";3;0;3;2110,00;1139,00;3249,00;703,33;290
"ZAPPEUSE                 ";8;F;"PUR SANG";2;0;1;2100,00;661,00;2761,00;1050,00;200
"BODNAKOV                 ";4;H;"PUR SANG";7;0;1;2100,00;850,00;2950,00;300,00;235
"EOLE DE SAUNIERE         ";4;F;"PUR SANG";1;0;1;2100,00;0,00;2100,00;2100,00;
"SHINING FORTH            ";4;F;"PUR SANG";5;0;1;2100,00;0,00;2100,00;420,00;220
"BASSIM                   ";4;H;"PUR SANG";12;0;2;2100,00;850,00;2950,00;175,00;190
"BALLE REELLE             ";7;F;"PUR SANG";5;0;1;2100,00;661,00;2761,00;420,00;320
"CINEPHILE                ";5;F;"PUR SANG";6;0;1;2100,00;850,00;2950,00;350,00;255
"CRYSTAL DU LEMO          ";5;H;"PUR SANG";6;0;4;2100,00;546,00;2646,00;350,00;160
"WANHEDA                  ";2;F;"PUR SANG";3;0;1;2100,00;1323,00;3423,00;700,00;340
"FAR MOUNTAIN EMERY       ";3;F;"PUR SANG";6;0;1;2100,00;0,00;2100,00;350,00;260
"NILE PARIS               ";7;H;"PUR SANG";4;0;1;2100,00;661,00;2761,00;525,00;540
"PRINCESS SHAMIYEH        ";3;F;"PUR SANG";2;0;2;2100,00;1134,00;3234,00;1050,00;520
"GREY MAGIC               ";7;H;"PUR SANG";10;0;2;2100,00;661,00;2761,00;210,00;215
"FALBALA LE DUN           ";6;F;"PUR SANG";2;0;1;2100,00;661,00;2761,00;1050,00;530
"SANTURIN                 ";4;H;"PUR SANG";2;0;1;2100,00;850,00;2950,00;1050,00;390
"DONZELLY                 ";4;H;"PUR SANG";5;0;1;2100,00;850,00;2950,00;420,00;235
"LOVELY ANGEL             ";3;F;"PUR SANG";3;0;2;2100,00;0,00;2100,00;700,00;250
"BOUTI                    ";3;F;"PUR SANG";5;0;2;2100,00;1134,00;3234,00;420,00;230
"RESTELO                  ";4;H;"PUR SANG";11;0;2;2100,00;0,00;2100,00;190,91;150
"ALTAR OF THE SUN         ";3;H;"PUR SANG";7;0;2;2100,00;0,00;2100,00;300,00;260
"SAGA DES DUNES           ";3;F;"PUR SANG";1;0;1;2100,00;1134,00;3234,00;2100,00;295
"HIGH STAR                ";4;M;"PUR SANG";3;0;3;2100,00;0,00;2100,00;700,00;280
"CRYSTAL BEACH ROAD       ";9;F;"PUR SANG";6;0;2;2100,00;661,00;2761,00;350,00;220
"SHAKSTORMY               ";8;F;"PUR SANG";6;0;1;2100,00;661,00;2761,00;350,00;160
"COMETIC STAR             ";8;H;"PUR SANG";6;0;1;2100,00;661,00;2761,00;350,00;200
"VAERYA                   ";5;F;"PUR SANG";5;0;1;2100,00;0,00;2100,00;420,00;210
"ATROMOS                  ";3;H;"PUR SANG";4;0;1;2100,00;1134,00;3234,00;525,00;280
"VIE PRIVEE               ";3;F;"PUR SANG";4;0;1;2100,00;1134,00;3234,00;525,00;300
"EXCLUSIVE BEAUTY         ";4;F;"PUR SANG";14;0;2;2075,00;840,00;2915,00;148,21;165
"ASSIMINA                 ";4;F;"PUR SANG";6;0;2;2075,00;840,00;2915,00;345,83;240
"ANDEREA                  ";3;F;"PUR SANG";6;0;2;2075,00;864,00;2939,00;345,83;260
"INFINITE LIGHT           ";8;F;"PUR SANG";4;0;3;2060,00;648,00;2708,00;515,00;600
"ROMIS POWER              ";3;M;"PUR SANG";3;0;2;2050,00;1107,00;3157,00;683,33;310
"ZABELIA                  ";6;F;"PUR SANG";4;0;2;2050,00;645,00;2695,00;512,50;180
"NOSPENIC                 ";3;F;"PUR SANG";7;0;2;2050,00;1107,00;3157,00;292,86;260
"ETHEL ET NATHALIE        ";3;F;"PUR SANG";10;0;3;2050,00;513,00;2563,00;205,00;210
"QUICK SKIM               ";3;F;"PUR SANG";5;0;2;2050,00;594,00;2644,00;410,00;225
"HAYATO                   ";6;H;"PUR SANG";15;0;3;2050,00;409,00;2459,00;136,67;150
"CAPUCINE CATALANE        ";3;F;"PUR SANG";2;0;2;2050,00;0,00;2050,00;1025,00;
"GARLINGARI               ";10;H;"PUR SANG";3;0;2;2040,00;642,00;2682,00;680,00;410
"DAY OFF                  ";2;H;"PUR SANG";2;0;2;2040,00;1284,00;3324,00;1020,00;
"GOTHIQUE                 ";3;H;"PUR SANG";6;0;2;2040,00;1101,00;3141,00;340,00;220
"VEBRON                   ";7;H;"PUR SANG";3;0;2;2025,00;637,00;2662,00;675,00;510
"VICTIM OF LOVE           ";4;F;"PUR SANG";6;0;2;2025,00;364,00;2389,00;337,50;240
"CHARTWELL                ";4;F;"PUR SANG";7;0;3;2000,00;0,00;2000,00;285,71;180
"CHAMP DE MARS            ";5;H;"PUR SANG";3;0;1;2000,00;0,00;2000,00;666,67;385
"ETOILE POLAIRE           ";4;F;"PUR SANG";9;0;2;2000,00;810,00;2810,00;222,22;185
"GERROTS                  ";3;H;"PUR SANG";1;0;1;2000,00;0,00;2000,00;2000,00;345
"LAURETTA                 ";4;F;"PUR SANG";3;0;1;2000,00;810,00;2810,00;666,67;510
"NICE MUSIC               ";3;H;"PUR SANG";9;0;2;2000,00;1080,00;3080,00;222,22;225
"FURIOSO                  ";4;M;"PUR SANG";6;0;1;2000,00;0,00;2000,00;333,33;300
"ARGENTINE                ";4;F;"PUR SANG";3;0;1;2000,00;810,00;2810,00;666,67;270
"KALLISTOS                ";4;H;"PUR SANG";8;0;1;2000,00;810,00;2810,00;250,00;205
"WANDANA                  ";2;F;"PUR SANG";2;0;1;2000,00;0,00;2000,00;1000,00;
"MANGAN                   ";4;F;"PUR SANG";4;0;3;2000,00;0,00;2000,00;500,00;260
"YELLOW ROSE              ";3;F;"PUR SANG";9;0;2;2000,00;0,00;2000,00;222,22;240
"VINGTCOEURS              ";6;H;"PUR SANG";11;0;2;2000,00;630,00;2630,00;181,82;150
"PRODIGIOUS               ";4;H;"PUR SANG";9;0;2;2000,00;810,00;2810,00;222,22;225
"WAL PEPITE               ";3;F;"PUR SANG";3;0;1;2000,00;1080,00;3080,00;666,67;260
"MOON WALKING             ";3;H;"PUR SANG";1;0;1;2000,00;0,00;2000,00;2000,00;
"IRUS DES SOURCES         ";3;H;"PUR SANG";2;0;1;2000,00;1080,00;3080,00;1000,00;315
"KUROS                    ";3;H;"PUR SANG";9;0;2;2000,00;1080,00;3080,00;222,22;250
"NATCHOPE                 ";4;F;"PUR SANG";6;0;2;2000,00;810,00;2810,00;333,33;190
"DAYSHANN                 ";3;M;"PUR SANG";2;0;2;2000,00;1079,00;3079,00;1000,00;380
"MOGGINS                  ";4;F;"PUR SANG";2;0;1;2000,00;810,00;2810,00;1000,00;305
"ALADIN                   ";5;H;"PUR SANG";5;0;3;1995,00;806,00;2801,00;399,00;645
"INDENIA                  ";7;F;"PUR SANG";7;0;3;1990,00;626,00;2616,00;284,29;570
"ANA MARTINA              ";2;F;"PUR SANG";3;0;2;1980,00;1247,00;3227,00;660,00;305
"POULID'OR FORLONGE       ";5;F;"PUR SANG";5;0;2;1975,00;799,00;2774,00;395,00;190
"RIVER BIRD               ";4;F;"PUR SANG";6;0;2;1975,00;799,00;2774,00;329,17;230
"ICHANAWAN                ";3;F;"PUR SANG";6;0;2;1975,00;1066,00;3041,00;329,17;235
"ABRASSO                  ";3;H;"PUR SANG";7;0;2;1950,00;1053,00;3003,00;278,57;220
"YOUCA                    ";6;F;"PUR SANG";13;0;3;1950,00;613,00;2563,00;150,00;150
"FIFTY DAYS FIRE          ";5;H;"PUR SANG";7;0;1;1950,00;789,00;2739,00;278,57;170
"ZAVERNA                  ";7;F;"PUR SANG";10;0;1;1950,00;614,00;2564,00;195,00;150
"MAGIC MAC                ";9;F;"PUR SANG";7;0;2;1950,00;0,00;1950,00;278,57;180
"KEEP AWAY                ";4;H;"PUR SANG";3;0;1;1950,00;789,00;2739,00;650,00;300
"SPENCER                  ";4;H;"PUR SANG";4;0;1;1950,00;0,00;1950,00;487,50;300
"PRINCESSE SCARLET        ";4;F;"PUR SANG";9;0;4;1950,00;435,00;2385,00;216,67;190
"RENDS LA MONNAIE         ";4;H;"PUR SANG";1;0;1;1950,00;789,00;2739,00;1950,00;
"IN FOR DINNER            ";10;H;"PUR SANG";7;0;1;1950,00;614,00;2564,00;278,57;230
"ALASKA WOLF              ";5;M;"PUR SANG";1;0;1;1950,00;0,00;1950,00;1950,00;280
"RIGHT HAND               ";4;F;"PUR SANG";1;0;1;1950,00;789,00;2739,00;1950,00;335
"KHAZAR LISES             ";3;H;"PUR SANG";5;0;2;1925,00;270,00;2195,00;385,00;280
"TRES PLUMEUR             ";4;H;"PUR SANG";2;0;2;1925,00;394,00;2319,00;962,50;
"TIROLIENNE               ";4;F;"PUR SANG";9;0;2;1925,00;779,00;2704,00;213,89;190
"LAWANDA                  ";6;F;"PUR SANG";7;0;3;1925,00;605,00;2530,00;275,00;550
"LOUP ROYANS              ";3;H;"PUR SANG";6;0;2;1900,00;1026,00;2926,00;316,67;275
"LA DECOUVERTE            ";4;F;"PUR SANG";1;0;1;1900,00;769,00;2669,00;1900,00;
"QUEENS VALLEY            ";3;F;"PUR SANG";2;0;2;1900,00;0,00;1900,00;950,00;260
"ETHNIC TYPE              ";3;M;"PUR SANG";2;0;2;1900,00;0,00;1900,00;950,00;380
"EASTER DREAM             ";3;M;"PUR SANG";3;0;1;1900,00;0,00;1900,00;633,33;310
"THE ARCHES               ";4;F;"PUR SANG";5;0;1;1900,00;769,00;2669,00;380,00;230
"ALAYA DE BEAUMONT        ";4;F;"PUR SANG";2;0;1;1900,00;0,00;1900,00;950,00;290
"SUBPOENA                 ";5;F;"PUR SANG";2;0;1;1900,00;0,00;1900,00;950,00;250
"KENVO AVEL               ";3;M;"PUR SANG";7;0;2;1900,00;1026,00;2926,00;271,43;220
"FIELD OF DIAMONDS        ";3;M;"PUR SANG";4;0;1;1900,00;1026,00;2926,00;475,00;315
"PREMIER AMOUR            ";4;H;"PUR SANG";1;0;1;1900,00;0,00;1900,00;1900,00;
"ADMIRALTY ARCH           ";7;H;"PUR SANG";1;0;1;1900,00;0,00;1900,00;1900,00;275
"ALL ABOUT ME             ";6;F;"PUR SANG";1;0;1;1900,00;0,00;1900,00;1900,00;
"TORIANO                  ";6;H;"PUR SANG";2;0;1;1900,00;0,00;1900,00;950,00;355
"FESTIVALIER              ";6;H;"PUR SANG";5;0;2;1900,00;598,00;2498,00;380,00;250
"BONAPARTE SIZING         ";7;H;"PUR SANG";1;0;1;1900,00;0,00;1900,00;1900,00;330
"FOLLOW THE RAINBOW       ";3;F;"PUR SANG";3;0;1;1900,00;1026,00;2926,00;633,33;300
"GOLD PLAYER              ";2;M;"PUR SANG";3;0;1;1900,00;1197,00;3097,00;633,33;300
"MAWENZI                  ";3;F;"PUR SANG";1;0;1;1900,00;0,00;1900,00;1900,00;
"VERBENA                  ";3;F;"PUR SANG";5;0;1;1900,00;0,00;1900,00;380,00;270
"PERRYSTREET              ";3;H;"PUR SANG";8;0;1;1900,00;1026,00;2926,00;237,50;230
"GEOFFRIN                 ";3;F;"PUR SANG";3;0;1;1900,00;1026,00;2926,00;633,33;335
"NORDIC AURORA            ";4;H;"PUR SANG";5;0;3;1900,00;424,00;2324,00;380,00;240
"RASHWAN                  ";4;H;"PUR SANG";3;0;2;1900,00;769,00;2669,00;633,33;275
"BESIDE                   ";4;H;"PUR SANG";13;0;1;1900,00;769,00;2669,00;146,15;170
"BRONISLAS                ";3;H;"PUR SANG";8;0;1;1900,00;1026,00;2926,00;237,50;235
"MANZON                   ";3;M;"PUR SANG";6;0;1;1900,00;1026,00;2926,00;316,67;270
"FIFTY DE LOIRE           ";6;F;"PUR SANG";4;0;2;1900,00;448,00;2348,00;475,00;160
"NIL DE LA                ";5;M;"PUR SANG";3;0;1;1900,00;769,00;2669,00;633,33;170
"TCHEQUE KING             ";3;M;"PUR SANG";1;0;1;1900,00;0,00;1900,00;1900,00;
"PRINCE DES DUNES         ";3;H;"PUR SANG";6;0;1;1900,00;1026,00;2926,00;316,67;250
"NOURA STAR               ";3;F;"PUR SANG";3;0;1;1900,00;1026,00;2926,00;633,33;310
"AGES OF MAN              ";3;M;"PUR SANG";1;0;1;1900,00;0,00;1900,00;1900,00;
"LILAS DE FRANCE          ";2;F;"PUR SANG";4;0;2;1900,00;0,00;1900,00;475,00;325
"CLEA                     ";3;F;"PUR SANG";1;0;1;1900,00;1026,00;2926,00;1900,00;
"KOMI                     ";3;H;"PUR SANG";2;0;1;1900,00;1026,00;2926,00;950,00;320
"WHISKEY LULLABY          ";4;F;"PUR SANG";3;0;1;1900,00;769,00;2669,00;633,33;260
"DRYYDEN                  ";7;F;"PUR SANG";3;0;2;1900,00;597,00;2497,00;633,33;565
"STARTIKA                 ";3;F;"PUR SANG";6;0;2;1890,00;1020,00;2910,00;315,00;515
"SWETTY BEAUTY            ";3;F;"PUR SANG";3;0;3;1890,00;1020,00;2910,00;630,00;580
"BECQUAPEARL              ";6;F;"PUR SANG";5;0;2;1890,00;594,00;2484,00;378,00;540
"KINZI                    ";2;H;"PUR SANG";3;0;1;1875,00;1181,00;3056,00;625,00;310
"MAMMALINA                ";2;F;"PUR SANG";3;0;1;1875,00;1181,00;3056,00;625,00;355
"KHOLNIKOV                ";2;M;"PUR SANG";1;0;1;1875,00;1181,00;3056,00;1875,00;
"THE ICONIST              ";2;M;"PUR SANG";2;0;2;1875,00;0,00;1875,00;937,50;
"TREMPOLINA               ";5;F;"PUR SANG";7;0;2;1875,00;182,00;2057,00;267,86;205
"BEL OUEST                ";2;H;"PUR SANG";3;0;1;1875,00;1181,00;3056,00;625,00;310
"FLASH IS BACK            ";2;M;"PUR SANG";3;0;1;1875,00;1181,00;3056,00;625,00;300
"INDIAN LINK              ";3;F;"PUR SANG";8;0;2;1860,00;356,00;2216,00;232,50;200
"KICK BOXING              ";3;M;"PUR SANG";4;0;2;1860,00;1004,00;2864,00;465,00;345
"KAKAUDOU RISK            ";2;F;"PUR SANG";3;0;2;1860,00;1171,00;3031,00;620,00;
"LADY SAINJACQUES         ";7;F;"PUR SANG";9;0;3;1845,00;580,00;2425,00;205,00;415
"PRINCESSE DAUPHINE       ";4;F;"PUR SANG";4;0;2;1830,00;741,00;2571,00;457,50;520
"DEELEY'S DOUBLE          ";8;H;"PUR SANG";11;0;3;1825,00;574,00;2399,00;165,91;150
"SUNSET BEACH             ";2;F;"PUR SANG";5;0;2;1810,00;1140,00;2950,00;362,00;290
"MADDI FONG               ";2;F;"PUR SANG";1;0;1;1800,00;1134,00;2934,00;1800,00;
"FAZZANO                  ";2;M;"PUR SANG";2;0;1;1800,00;1134,00;2934,00;900,00;
